ID,Player Name,Position,HidPos,Team,Value,Status,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Picked %,Picked Top 100 %,Picked Top 1000 %,Wk 47,Wk 46,Wk 45,Wk 44,Wk 43,Wk 42,Wk 41,Wk 40,Wk 39,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
91,Wood,STR,4,Burnley,6.2,a,136,4.2,21.94,27,6,4.5,2436,14,1,11,33,1,0,0,1,0,0,21,384,552.2,299.6,1070,190.8,2.4,11,11.0,9.0,7.0,7.0,2.0,1.0,1.0,,,,9.0,1.0,,1.0,2.0,12.0,7.0,2.0,7.0,2.0,2.0,2.0,9.0,2.0,1.0,2.0,7.0,6.0,,,5.0,2.0,7.0,13.0,2.0,0.0,2.0,2.0,2.0
92,Vydra,STR,4,Burnley,5.1,a,39,2.1,7.65,7,6,1.17,807,2,1,5,7,0,0,0,0,0,0,3,112,144.2,113.3,273,53.3,0.1,0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,9.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,4.0,,,,
93,Pope,GK,1,Burnley,5.2,a,170,4.5,32.69,23,6,3.83,3420,0,0,15,50,0,1,0,1,0,120,23,789,900.0,30.3,2,93.1,23.1,54,57.0,1.0,6.0,3.0,3.0,8.0,2.0,9.0,10.0,0.0,2.0,10.0,9.0,2.0,6.0,10.0,12.0,2.0,2.0,1.0,3.0,7.0,6.0,0.0,1.0,1.0,9.0,9.0,2.0,1.0,1.0,7.0,1.0,6.0,3.0,2.0,2.0,3.0,8.0
96,Gudmundsson,MID,3,Burnley,5.9,a,30,2.5,5.08,10,5,2.0,617,1,1,3,7,0,0,0,0,0,0,1,98,118.6,215.4,108,44.1,0.4,0,0.0,2.0,4.0,2.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,3.0,2.0,9.0
97,McNeil,MID,3,Burnley,6.0,a,123,3.2,20.5,14,6,2.33,3339,2,7,16,48,0,0,0,5,0,0,6,529,644.2,931.4,430,200.6,1.0,1,0.2,2.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,14.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,6.0,1.0,8.0,5.0,3.0,2.0,6.0,2.0,2.0,6.0,5.0,3.0
98,Brady,MID,3,Burnley,5.5,a,32,1.9,5.82,3,3,1.0,445,1,2,1,10,0,0,0,1,0,0,0,112,118.6,102.1,128,34.9,0.0,0,0.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,3.0,1.0,,2.0,6.0,2.0,,1.0,1.0,6.0,2.0,,1.0,1.0,,,,,
101,Westwood,MID,3,Burnley,5.5,a,118,3.4,21.45,16,6,2.67,3150,2,7,15,39,0,0,0,9,0,0,11,567,596.8,814.2,135,154.7,0.8,0,0.1,3.0,3.0,2.0,2.0,3.0,3.0,6.0,3.0,2.0,1.0,3.0,3.0,9.0,3.0,2.0,9.0,1.0,6.0,2.0,2.0,5.0,8.0,,,,2.0,5.0,2.0,2.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,3.0
447,Pieters,DEF,2,Burnley,4.3,a,77,3.2,17.91,27,6,4.5,1876,0,5,6,35,0,0,0,2,0,0,10,359,355.4,273.8,90,71.6,6.7,38,43.0,3.0,12.0,2.0,2.0,6.0,2.0,6.0,1.0,1.0,,,,,,,,,,,,,8.0,0.0,0.0,0.0,,,0.0,-1.0,1.0,1.0,6.0,7.0,2.0,1.0,2.0,1.0,14.0
451,Rodriguez,STR,4,Burnley,5.7,a,100,2.8,17.54,28,6,4.67,2002,8,2,7,34,0,0,0,1,0,0,9,282,431.4,135.0,827,137.8,1.0,0,0.5,2.0,2.0,1.0,9.0,9.0,5.0,,6.0,1.0,5.0,2.0,6.0,2.0,2.0,6.0,2.0,,1.0,1.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
620,Brownhill,MID,3,Burnley,4.8,a,21,2.1,4.38,13,6,2.17,805,0,0,4,10,0,0,0,2,0,0,0,111,101.2,58.5,49,20.8,0.0,0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Alonso,DEF,2,Chelsea,6.1,a,100,5.6,16.39,19,4,4.75,1429,4,4,7,18,0,0,0,4,0,0,11,395,411.8,413.4,420,124.3,3.1,7,4.0,11.0,0.0,7.0,1.0,,,1.0,1.0,2.0,6.0,16.0,8.0,,,,,,,,,11.0,,,,,,,,6.0,14.0,5.0,5.0,1.0,4.0,,1.0,,
104,Rüdiger,DEF,2,Chelsea,5.9,a,63,3.1,10.68,15,4,3.75,1710,2,0,5,24,1,0,0,3,0,0,5,351,389.4,93.3,194,67.7,0.7,0,0.0,6.0,0.0,8.0,1.0,,,1.0,2.0,2.0,6.0,,0.0,0.0,16.0,1.0,2.0,6.0,2.0,1.0,1.0,5.0,2.0,,,,,,,,,,,,1.0,,,,
105,Azpilicueta,DEF,2,Chelsea,6.1,a,130,3.6,21.31,28,6,4.67,3229,2,6,8,53,0,0,0,1,0,0,16,700,905.2,708.7,438,205.4,8.8,6,7.0,5.0,0.0,9.0,1.0,1.0,12.0,1.0,2.0,11.0,6.0,1.0,2.0,1.0,1.0,7.0,2.0,12.0,11.0,2.0,1.0,6.0,2.0,1.0,2.0,,1.0,,2.0,1.0,6.0,2.0,7.0,4.0,1.0,1.0,4.0,2.0,0.0
107,Emerson,DEF,2,Chelsea,5.4,a,19,1.3,3.52,1,1,1.0,1022,0,0,1,21,0,0,0,3,0,0,0,181,207.8,298.7,225,73.2,0.7,0,0.0,,1.0,,,,,,,,,,,,,0.0,0.0,,,1.0,1.0,,2.0,,,2.0,0.0,5.0,2.0,,,,,1.0,,1.0,1.0,2.0,0.0
108,Christensen,DEF,2,Chelsea,4.8,a,34,1.6,7.08,7,3,2.33,1751,0,0,3,33,0,0,0,5,0,0,0,325,353.6,70.9,96,52.1,0.7,0,0.0,,,,0.0,1.0,6.0,1.0,2.0,2.0,,0.0,1.0,1.0,1.0,0.0,2.0,6.0,,,,,,1.0,2.0,,,,,,,,5.0,0.0,0.0,,1.0,2.0,0.0
110,Giroud,STR,4,Chelsea,6.7,a,68,3.8,10.15,29,6,4.83,988,8,1,6,16,0,0,0,1,0,0,5,253,316.2,144.8,598,105.4,3.2,3,1.8,5.0,5.0,6.0,1.0,6.0,6.0,1.0,2.0,8.0,6.0,5.0,9.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,2.0,1.0
111,Kepa,GK,1,Chelsea,5.4,a,90,2.7,16.67,15,5,3.0,2970,0,0,8,47,0,0,0,0,0,55,0,507,503.6,0.0,0,50.2,4.3,0,0.3,,0.0,6.0,1.0,1.0,7.0,1.0,2.0,3.0,6.0,,,,,1.0,2.0,6.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,3.0,1.0,6.0,2.0,2.0,6.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,0.0
113,Willian,MID,3,Chelsea,7.3,a,168,4.7,23.01,29,5,5.8,2595,9,9,10,35,0,0,0,4,0,0,26,698,834.8,1177.7,930,294.6,10.7,4,4.9,,4.0,3.0,2.0,11.0,9.0,14.0,10.0,2.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,7.0,2.0,16.0,3.0,2.0,2.0,1.0,2.0,7.0,2.0,12.0,3.0,8.0,10.0,2.0,2.0,1.0,1.0,1.0,
115,Loftus-Cheek,MID,3,Chelsea,5.9,a,12,1.7,2.03,10,5,2.0,203,0,1,1,3,0,0,0,0,0,0,0,37,30.8,30.2,33,9.2,0.1,0,0.1,1.0,,3.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Hudson-Odoi,MID,3,Chelsea,5.1,a,53,2.4,10.39,8,5,1.6,849,1,5,2,14,0,0,0,1,0,0,3,197,235.2,341.4,325,89.9,0.4,0,0.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,2.0,5.0,2.0,8.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,9.0,5.0,4.0,,,,,,
118,Jorginho,MID,3,Chelsea,4.9,a,92,3.0,18.78,11,5,2.2,2376,4,3,6,40,0,0,0,10,0,0,9,535,600.0,422.4,158,118.4,2.8,0,0.0,3.0,2.0,3.0,2.0,1.0,,,,,,1.0,2.0,2.0,1.0,10.0,2.0,9.0,2.0,5.0,1.0,1.0,3.0,,1.0,2.0,1.0,,4.0,2.0,3.0,1.0,11.0,2.0,5.0,7.0,1.0,1.0,1.0
119,Kanté,MID,3,Chelsea,5.0,d,57,2.6,11.4,3,1,3.0,1730,3,0,3,25,0,0,0,4,0,0,2,294,422.8,424.5,214,106.3,3.5,0,0.0,,,,,,3.0,2.0,2.0,1.0,,,,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,8.0,3.0,,,,7.0,,8.0,,,,2.0,0.0
431,Pulisic,MID,3,Chelsea,7.4,a,127,5.1,17.16,35,6,5.83,1717,9,8,6,28,0,0,0,0,0,0,8,379,556.2,426.0,1059,204.2,13.0,27,30.5,3.0,9.0,6.0,2.0,9.0,6.0,8.0,7.0,7.0,,,,,,,,,3.0,,1.0,,3.0,2.0,2.0,2.0,2.0,8.0,9.0,20.0,1.0,4.0,,,,5.0,5.0,2.0,1.0
432,Kovacic,MID,3,Chelsea,5.3,a,68,2.2,12.83,7,3,2.33,2065,1,3,4,37,0,0,0,8,0,0,6,461,497.0,458.5,186,114.0,0.9,0,0.0,3.0,2.0,2.0,,,,1.0,1.0,1.0,,2.0,4.0,2.0,0.0,2.0,,,0.0,2.0,,5.0,0.0,9.0,1.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0
459,Zouma,DEF,2,Chelsea,4.7,a,62,2.2,13.19,20,6,3.33,2343,0,0,7,37,1,0,0,6,0,0,2,432,518.0,40.1,162,71.7,1.7,0,0.8,7.0,0.0,5.0,1.0,1.0,6.0,,,,5.0,,,0.0,,,,,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,7.0,2.0,,1.0,0.0,-1.0,1.0,2.0,-1.0
463,Mount,MID,3,Chelsea,6.0,a,137,3.7,22.83,21,5,4.2,2865,7,6,9,44,0,0,0,3,0,0,11,510,641.2,814.0,974,242.8,12.7,1,0.6,14.0,1.0,,1.0,2.0,3.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,10.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,3.0,1.0,5.0,3.0,7.0,6.0,2.0,9.0,2.0,8.0,10.0,2.0
506,James,DEF,2,Chelsea,4.9,a,61,2.5,12.45,15,6,2.5,1510,0,2,5,23,0,0,0,1,0,0,5,373,343.6,428.8,143,91.8,0.9,0,0.7,6.0,0.0,1.0,1.0,1.0,6.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,8.0,11.0,1.0,,,1.0,,1.0,6.0,2.0,1.0,6.0,1.0,0.0,1.0,,,,,,,,
533,Gilmour,MID,3,Chelsea,4.1,i,9,1.5,2.2,3,2,1.5,191,0,0,1,3,0,0,0,0,0,0,0,41,31.4,55.3,5,9.1,0.3,1,1.3,,,,,2.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,
123,van Aanholt,DEF,2,Crystal Palace,5.6,i,109,3.8,19.46,8,4,2.0,2507,3,2,8,38,1,0,0,0,0,0,12,523,531.2,516.0,285,133.4,4.7,0,0.0,,,1.0,1.0,5.0,1.0,2.0,0.0,12.0,6.0,8.0,15.0,1.0,2.0,,,,,,2.0,2.0,,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,9.0,6.0,2.0,-2.0,6.0,10.0,2.0,6.0
126,Ward,DEF,2,Crystal Palace,4.3,a,77,2.7,17.91,7,6,1.17,2380,0,1,7,36,0,0,0,4,0,0,8,392,427.0,117.0,49,59.5,1.5,2,1.2,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,-1.0,8.0,2.0,2.0,6.0
127,Dann,DEF,2,Crystal Palace,4.3,a,51,3.2,11.86,6,5,1.2,1264,0,1,5,14,0,0,0,0,0,0,3,253,250.2,58.3,177,48.6,0.2,0,0.1,2.0,1.0,1.0,1.0,1.0,,2.0,,6.0,8.0,6.0,7.0,1.0,,,,,,,,,2.0,,,4.0,,,,,1.0,,,,,,,2.0,6.0
143,Keane,DEF,2,Everton,5.2,a,90,2.9,17.31,13,6,2.17,2556,2,0,7,42,1,0,0,3,0,0,9,490,666.4,80.0,204,95.2,2.4,0,0.1,0.0,9.0,2.0,0.0,2.0,0.0,2.0,15.0,5.0,0.0,2.0,,2.0,1.0,,,6.0,,2.0,,1.0,2.0,2.0,6.0,1.0,,1.0,,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0
135,Townsend,MID,3,Crystal Palace,5.6,a,48,2.0,8.57,9,6,1.5,1284,1,1,3,23,0,0,0,0,0,0,0,221,246.4,247.1,122,61.6,0.9,0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,3.0,1.0,3.0,5.0,2.0,,2.0,1.0,1.0,6.0,,2.0,1.0,1.0,2.0,3.0
136,Meyer,MID,3,Crystal Palace,5.2,a,23,1.4,4.42,2,2,1.0,645,0,0,1,11,0,0,0,1,0,0,0,67,68.0,68.9,103,23.8,0.1,0,0.0,,,,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,2.0,2.0
137,Schlupp,MID,3,Crystal Palace,5.4,a,51,3.0,9.44,11,3,3.67,1030,3,1,4,16,0,0,0,2,0,0,4,148,240.0,101.9,266,60.8,0.1,0,0.0,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,10.0,6.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,3.0,7.0,1.0,
138,McArthur,MID,3,Crystal Palace,5.2,a,92,2.5,17.69,10,6,1.67,3091,0,4,11,38,0,0,0,6,0,0,2,420,586.6,486.6,421,149.6,0.6,0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,7.0,2.0,2.0,6.0,2.0,,3.0,2.0,2.0,3.0
139,Kouyaté,MID,3,Crystal Palace,4.8,a,85,2.4,17.71,7,5,1.4,2524,1,2,10,36,0,0,0,4,0,0,4,288,394.6,162.3,279,83.5,0.2,0,0.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,7.0,1.0,1.0,9.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,,
157,McCarthy,MID,3,Crystal Palace,4.2,a,41,1.2,9.76,7,6,1.17,1668,0,0,2,29,0,0,0,9,0,0,0,205,268.8,268.3,80,61.8,0.9,1,1.1,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,0.0,
468,Ayew,STR,4,Crystal Palace,5.1,a,132,3.6,25.88,15,6,2.5,3148,9,3,12,45,0,0,0,6,0,0,19,443,597.4,445.6,885,192.4,7.3,3,0.9,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,7.0,5.0,2.0,2.0,2.0,1.0,9.0,2.0,2.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.0,9.0,1.0,1.0,1.0,9.0,9.0,,2.0
503,Cahill,DEF,2,Crystal Palace,4.3,i,70,2.8,16.28,2,2,1.0,2167,0,1,7,35,0,0,0,1,0,0,4,395,448.4,40.0,342,83.4,1.2,0,0.1,,,,,1.0,1.0,2.0,0.0,7.0,6.0,6.0,6.0,1.0,2.0,1.0,4.0,2.0,,,,,,8.0,,,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,0.0,7.0,1.0,,
539,Riedewald,MID,3,Crystal Palace,4.5,a,22,1.3,4.89,5,5,1.0,761,0,0,0,9,0,0,0,0,0,0,0,116,117.0,47.1,27,19.1,0.0,0,0.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
579,Mitchell,DEF,2,Crystal Palace,4.0,a,4,1.0,1.0,4,4,1.0,193,0,0,0,4,0,0,0,1,0,0,0,23,36.4,58.7,2,9.7,0.1,0,0.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Iwobi,MID,3,Everton,5.6,a,52,2.1,9.29,6,4,1.5,1591,1,0,4,30,0,0,0,0,0,0,2,227,246.4,383.7,329,95.9,0.9,0,0.0,,,3.0,1.0,1.0,1.0,2.0,3.0,3.0,,,1.0,,2.0,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,9.0,1.0,,
141,Digne,DEF,2,Everton,5.9,a,120,3.4,20.34,16,6,2.67,3031,0,8,9,49,1,0,0,6,0,0,16,646,743.0,1112.0,293,215.0,13.4,17,13.7,1.0,6.0,1.0,0.0,6.0,2.0,5.0,11.0,5.0,0.0,,,2.0,1.0,6.0,2.0,12.0,1.0,,6.0,9.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,-1.0,6.0,2.0,1.0,1.0,0.0,5.0,1.0,11.0,6.0
142,Mina,DEF,2,Everton,5.3,i,78,2.7,14.72,4,3,1.33,2281,2,1,5,37,1,0,0,3,0,0,8,419,535.4,87.2,422,104.4,1.9,0,0.0,,,,1.0,2.0,1.0,1.0,,,,,4.0,2.0,15.0,1.0,2.0,1.0,0.0,1.0,7.0,6.0,2.0,,0.0,1.0,1.0,2.0,2.0,,6.0,2.0,0.0,-1.0,1.0,1.0,1.0,7.0,9.0
144,Coleman,DEF,2,Everton,5.3,a,55,2.0,10.38,7,6,1.17,1833,0,1,5,29,0,0,0,3,1,0,2,325,321.2,149.0,175,64.6,1.2,0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,6.0,6.0,,1.0,,2.0,,0.0,2.0,1.0,0.0,1.0,6.0,,2.0,,,,0.0,,,,,-2.0,6.0,2.0,1.0,1.0,0.0,5.0,6.0
145,Baines,DEF,2,Everton,4.9,a,14,1.8,2.86,2,2,1.0,400,0,1,0,8,0,0,0,0,0,0,0,89,81.8,123.8,5,21.2,0.2,0,0.0,1.0,,,1.0,,,,1.0,,,2.0,1.0,,,,,,,2.0,,,5.0,1.0,,,,,,,,,,,,,,,
147,Calvert-Lewin,STR,4,Everton,6.1,a,126,3.5,20.66,9,6,1.5,2621,13,1,8,43,0,0,0,9,0,0,15,385,562.8,241.4,1272,206.3,7.9,2,3.8,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,6.0,11.0,2.0,5.0,8.0,1.0,1.0,12.0,7.0,2.0,2.0,12.0,1.0,2.0,1.0,1.0,1.0,7.0,,2.0,6.0,,6.0,1.0,1.0,2.0,2.0
148,Pickford,GK,1,Everton,5.2,a,117,3.1,22.5,17,6,2.83,3420,0,0,9,56,0,0,0,2,0,94,5,626,755.6,13.0,0,76.7,6.3,0,0.3,2.0,6.0,2.0,2.0,3.0,2.0,1.0,6.0,9.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,6.0,6.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,3.0,1.0,2.0,2.0,1.0,6.0,7.0
150,Richarlison,MID,3,Everton,8.2,a,165,4.6,20.12,20,6,3.33,3070,13,5,9,51,0,0,0,8,0,0,13,519,814.6,478.1,1233,252.3,9.2,5,3.9,2.0,7.0,1.0,2.0,6.0,2.0,6.0,3.0,3.0,2.0,2.0,6.0,13.0,2.0,,,10.0,7.0,6.0,3.0,3.0,1.0,6.0,6.0,8.0,2.0,10.0,2.0,5.0,6.0,2.0,2.0,2.0,4.0,15.0,2.0,3.0,3.0
151,Sigurdsson,MID,3,Everton,7.3,a,95,2.7,13.01,14,6,2.33,2555,2,4,6,45,0,0,0,3,0,0,7,397,454.6,765.1,484,170.5,2.4,0,0.0,2.0,6.0,1.0,2.0,1.0,2.0,10.0,1.0,1.0,2.0,2.0,1.0,2.0,7.0,,,3.0,2.0,7.0,3.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0
152,Bernard,MID,3,Everton,6.4,a,72,2.7,11.25,7,5,1.4,1269,3,2,9,12,0,0,0,2,0,0,6,237,315.0,349.1,236,89.8,0.6,0,0.0,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,,6.0,1.0,3.0,,,3.0,,3.0,1.0,4.0,,,,,1.0,10.0,,,0.0,1.0,1.0,2.0,11.0,2.0
153,Walcott,MID,3,Everton,6.2,a,63,2.5,10.16,14,4,3.5,1281,2,4,4,19,0,0,0,1,0,0,1,186,225.0,289.1,521,103.7,0.4,0,0.0,4.0,3.0,6.0,1.0,,,,,,1.0,2.0,,4.0,8.0,3.0,1.0,3.0,4.0,2.0,1.0,,,2.0,,,2.0,2.0,1.0,2.0,6.0,,1.0,1.0,1.0,,1.0,1.0,
154,Davies,MID,3,Everton,5.3,a,59,2.0,11.13,12,6,2.0,2020,1,1,5,34,0,0,0,8,0,0,3,233,270.4,122.6,262,65.5,0.1,0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,10.0,2.0,2.0,2.0,,1.0,,,,,,1.0
422,André Gomes,MID,3,Everton,5.2,a,39,2.1,7.5,15,5,3.0,1457,0,1,5,20,0,0,0,6,0,0,3,184,156.6,179.4,33,36.4,0.3,0,0.0,2.0,3.0,8.0,,1.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,2.0,1.0,2.0,1.0
511,Sidibé,DEF,2,Everton,5.0,a,74,3.0,14.8,10,4,2.5,1818,0,4,5,30,0,0,0,3,0,0,10,386,463.0,341.5,121,92.5,0.7,0,0.0,1.0,7.0,,,1.0,1.0,,,,0.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,2.0,12.0,6.0,,6.0,0.0,4.0,2.0,4.0,2.0,1.0,9.0,0.0,,,,,,,
561,Gordon,STR,4,Everton,4.5,a,17,1.5,3.78,7,6,1.17,436,0,1,0,6,0,0,0,0,0,0,1,63,76.0,98.4,44,21.8,0.1,0,0.3,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
637,Branthwaite,DEF,2,Everton,4.0,a,11,2.8,2.75,11,4,2.75,299,0,0,1,6,0,0,0,0,0,0,2,69,66.0,2.2,0,6.9,0.4,14,13.6,1.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Evans,DEF,2,Leicester City,5.3,s,128,3.4,24.15,11,6,1.83,3384,1,2,13,41,1,0,0,7,1,0,12,707,755.2,131.9,325,121.4,5.7,0,0.0,-2.0,0.0,5.0,-2.0,2.0,8.0,1.0,6.0,2.0,5.0,2.0,2.0,9.0,0.0,2.0,1.0,1.0,6.0,2.0,0.0,1.0,2.0,8.0,12.0,2.0,6.0,5.0,5.0,6.0,2.0,0.0,11.0,2.0,2.0,2.0,2.0,3.0,7.0
163,Fuchs,DEF,2,Leicester City,4.2,i,26,2.4,6.19,2,3,0.67,770,0,0,2,10,0,0,0,0,0,0,2,139,144.4,53.5,20,21.8,0.3,0,0.0,,,,0.0,1.0,1.0,,,,,,2.0,,,,1.0,,8.0,2.0,,,,,6.0,,,,,,,,,,,1.0,2.0,2.0,
165,Morgan,DEF,2,Leicester City,4.1,a,19,1.7,4.63,10,3,3.33,430,0,0,1,6,0,0,0,0,0,0,2,87,85.8,2.1,58,14.5,0.6,0,0.3,1.0,1.0,8.0,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,
166,Vardy,STR,4,Leicester City,9.7,a,210,6.0,21.65,37,6,6.17,3032,23,7,11,38,0,0,1,3,0,0,34,775,1026.0,418.4,1455,288.8,27.2,7,8.3,1.0,2.0,5.0,7.0,9.0,13.0,2.0,2.0,2.0,11.0,,2.0,2.0,2.0,1.0,0.0,5.0,,,2.0,9.0,5.0,13.0,5.0,6.0,12.0,12.0,6.0,20.0,8.0,2.0,12.0,2.0,2.0,16.0,8.0,2.0,2.0
167,Iheanacho,STR,4,Leicester City,5.7,a,64,3.2,11.23,10,5,2.0,953,5,4,3,9,0,0,0,1,0,0,7,204,288.2,204.2,603,109.4,0.5,1,0.1,1.0,1.0,,1.0,1.0,6.0,7.0,2.0,1.0,1.0,2.0,1.0,,1.0,7.0,1.0,1.0,2.0,6.0,,,1.0,10.0,,11.0,,,,,,,,,,,,,
168,Schmeichel,GK,1,Leicester City,5.5,a,156,4.1,28.36,19,6,3.17,3420,0,0,13,41,0,2,0,2,0,97,10,707,863.4,30.0,2,89.6,12.8,1,0.7,1.0,1.0,6.0,0.0,5.0,6.0,1.0,14.0,3.0,6.0,2.0,12.0,7.0,1.0,1.0,2.0,4.0,6.0,3.0,0.0,5.0,2.0,2.0,6.0,2.0,6.0,6.0,8.0,7.0,3.0,3.0,6.0,3.0,3.0,2.0,2.0,3.0,6.0
551,Mair,GK,1,Norwich,4.0,n,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Barnes,MID,3,Leicester City,5.8,a,133,3.7,22.93,16,6,2.67,2075,6,10,9,24,0,0,0,0,0,0,9,394,525.0,517.4,893,193.7,2.1,0,0.1,1.0,2.0,3.0,1.0,1.0,8.0,1.0,1.0,3.0,19.0,2.0,1.0,3.0,7.0,12.0,7.0,1.0,,1.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,9.0,11.0,1.0,4.0,2.0,1.0,2.0,6.0,,1.0
