ID,Player Name,Position,HidPos,Team,Value,Status,Picked %,Picked Top 100 %,Picked Top 1000 %,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Wk 38,Wk 37,Wk 36,Wk 35,Wk 34,Wk 33,Wk 32,Wk 31,Wk 30,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
302,Fernandes,MID,3,Man United,11.3,a,48.7,56,60.2,244,6.6,21.59,26,5,5.2,3101,18,14,13,36,0,0,1,6,0,0,36,870,1292.6,1414.9,1253,396.2,,4.0,,19.0,,3.0,2.0,2.0,5.0,,3.0,10.0,6.0,12.0,9.0,7.0,17.0,3.0,2.0,8.0,2.0,10.0,6.0,12.0,17.0,2.0,3.0,6.0,10.0,11.0,17.0,2.0,3.0,11.0,6.0,12.0,2.0,
606,Langley,GK,1,Newcastle United,3.9,a,0.1,0,0.3,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Vestergaard,DEF,2,Southampton,4.7,a,2.8,1,0.7,86,2.9,18.3,4,6,0.67,2574,3,1,6,47,0,0,0,3,1,0,4,494,671.6,102.1,294,106.7,1.0,1.0,2.0,2.0,-2.0,,1.0,1.0,1.0,,1.0,8.0,2.0,3.0,1.0,1.0,,,,,,,,,2.0,2.0,7.0,9.0,1.0,2.0,6.0,7.0,6.0,7.0,7.0,6.0,,1.0
523,Forster,GK,1,Southampton,4.0,a,7.0,49,50.6,30,3.8,7.5,10,2,5.0,720,0,0,2,11,0,1,0,0,0,20,0,147,191.0,0.0,0,19.1,,,,10.0,,,,2.0,2.0,,2.0,6.0,2.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,
392,Lucas Moura,MID,3,Tottenham,6.4,a,1.4,0,0.2,80,2.7,12.5,1,2,0.5,1397,3,5,4,18,0,0,0,1,0,0,5,238,322.4,258.4,298,87.7,1.0,,,0.0,,,6.0,5.0,2.0,9.0,5.0,2.0,9.0,8.0,1.0,6.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,9.0,2.0,2.0
56,Button,GK,1,West Bromwich Albion,3.9,a,3.6,1,1.7,2,2.0,0.51,0,0,0.0,90,0,0,0,2,0,0,0,0,0,4,0,18,23.4,0.0,0,2.3,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
429,Martin,GK,1,West Ham,3.9,a,5.3,0,0.4,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Antonio,STR,4,West Ham,6.7,a,10.9,24,24.0,118,4.5,17.61,28,5,5.6,1972,10,5,6,25,0,0,0,3,0,0,19,345,517.8,350.1,1038,190.2,2.0,9.0,2.0,2.0,13.0,,,,1.0,7.0,2.0,2.0,6.0,7.0,,2.0,8.0,2.0,5.0,18.0,,1.0,1.0,,,,,,1.0,,,,8.0,1.0,8.0,2.0,6.0,2.0
451,Diop,DEF,2,West Ham,4.3,a,0.6,1,1.3,42,2.3,9.77,8,5,1.6,1379,2,0,2,22,1,0,0,3,0,0,1,234,375.6,17.4,48,44.3,1.0,1.0,,2.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,6.0,1.0,1.0,13.0,,,,,,,,,,,2.0,,,,,0.0,,,,,,1.0,1.0
558,Coufal,DEF,2,West Ham,4.8,a,8.6,34,26.9,128,3.8,26.67,25,6,4.17,3054,0,9,9,43,0,0,0,3,0,0,12,625,694.0,671.2,220,158.8,10.0,2.0,2.0,2.0,7.0,2.0,4.0,4.0,4.0,0.0,2.0,6.0,1.0,2.0,6.0,6.0,2.0,1.0,1.0,12.0,,6.0,,1.0,1.0,8.0,2.0,1.0,2.0,6.0,8.0,1.0,7.0,4.0,5.0,,,
617,Söndergaard,GK,1,Wolverhampton,4.0,a,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Cork,MID,3,Burnley,5.0,a,0.0,0,0.0,33,2.1,6.6,14,6,2.33,1350,0,0,4,24,0,0,0,2,0,0,0,154,128.0,101.3,76,30.6,2.0,2.0,2.0,3.0,2.0,3.0,1.0,,,,,,4.0,2.0,5.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
46,Konsa,DEF,2,Aston Villa,4.6,a,6.2,10,8.1,119,3.3,25.87,16,7,2.29,3195,2,0,12,46,0,0,0,3,0,0,8,580,679.2,33.9,274,99.1,2.0,2.0,1.0,8.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,6.0,9.0,1.0,6.0,5.0,1.0,6.0,1.0,9.0,,1.0,2.0,1.0,,,5.0,,1.0,8.0,6.0,0.0,1.0,6.0,1.0,6.0,15.0,
554,Ramsey,MID,3,Aston Villa,4.5,a,0.1,0,0.0,28,1.3,6.22,7,6,1.17,611,0,0,2,10,0,0,0,0,0,0,0,75,71.8,91.7,126,28.8,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5.0,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,
67,Veltman,DEF,2,B & H Albion,4.3,a,1.3,21,16.3,96,3.4,22.33,8,2,4.0,2280,1,1,9,27,0,0,0,3,0,0,10,432,484.4,366.0,169,102.1,,,,,6.0,2.0,6.0,6.0,1.0,10.0,2.0,1.0,2.0,7.0,8.0,2.0,,6.0,8.0,7.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,,0.0,,,
115,Loftus-Cheek,MID,3,Fulham,5.9,a,0.2,0,0.0,66,2.1,11.19,3,3,1.0,1962,1,0,11,22,0,0,0,3,0,0,0,178,201.6,274.0,439,91.4,1.0,1.0,,1.0,,,1.0,3.0,2.0,0.0,2.0,1.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,,,3.0,1.0,3.0,3.0,2.0,3.0,6.0,0.0,,2.0,3.0,,,,2.0
300,Shaw,DEF,2,Man United,5.5,a,17.3,35,40.4,124,3.9,22.55,9,4,2.25,2653,1,5,10,33,1,0,0,8,0,0,22,640,596.0,1085.9,243,192.8,,1.0,,0.0,,8.0,2.0,1.0,2.0,,9.0,14.0,12.0,2.0,8.0,3.0,7.0,6.0,1.0,10.0,7.0,1.0,1.0,3.0,1.0,,9.0,,,,7.0,2.0,5.0,0.0,-2.0,1.0,1.0,
323,Fernández,DEF,2,Newcastle United,4.7,a,0.6,0,0.0,53,2.2,11.28,16,6,2.67,2080,0,0,5,38,1,0,0,4,0,0,6,376,519.0,91.3,64,67.2,6.0,8.0,0.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,1.0,9.0,1.0,1.0,0.0,,,5.0,-1.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,6.0
479,Salisu,DEF,2,Southampton,4.3,a,0.1,0,0.0,14,1.2,3.26,6,5,1.2,841,0,0,0,19,0,0,0,1,0,0,0,119,188.2,29.9,34,25.4,0.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,,0.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
108,Batshuayi,STR,4,Crystal Palace,5.7,a,0.6,0,0.0,41,2.3,7.19,1,1,1.0,717,2,2,2,15,0,0,0,0,0,0,2,113,132.8,113.5,210,45.5,,,,1.0,,,,,6.0,,,,,,2.0,1.0,2.0,2.0,6.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,2.0,5.0,5.0,,1.0,1.0,
373,Reed,MID,3,Fulham,4.4,a,0.5,0,0.0,69,2.2,15.68,3,2,1.5,2243,0,3,9,35,0,0,0,5,0,0,0,391,421.2,330.4,82,83.5,,1.0,2.0,,,,1.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,8.0,3.0,1.0,4.0,2.0,4.0,2.0,,,3.0,,3.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,,,,2.0,2.0
125,Cahill,DEF,2,Crystal Palace,4.5,a,0.2,0,0.0,53,2.6,11.78,14,4,3.5,1800,1,1,4,39,0,0,0,3,0,0,6,308,393.8,90.0,140,62.7,1.0,1.0,1.0,11.0,,,,0.0,2.0,,5.0,-1.0,16.0,2.0,,0.0,8.0,,1.0,0.0,,,,,-1.0,,2.0,2.0,1.0,,,,,2.0,,,,
142,Schlupp,MID,3,Crystal Palace,5.3,a,0.1,0,0.0,65,2.4,12.26,10,7,1.43,1415,2,3,5,26,0,0,0,3,0,0,3,194,328.6,242.0,304,87.4,1.0,1.0,2.0,4.0,1.0,1.0,,4.0,4.0,,1.0,1.0,1.0,,,,,,,,,6.0,2.0,2.0,2.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,,,7.0,2.0
641,Mateta,STR,4,Crystal Palace,5.3,a,0.0,0,0.0,15,2.1,2.83,2,2,1.0,215,1,0,0,4,0,0,0,0,0,0,2,45,46.6,16.2,80,14.0,,,,1.0,1.0,,,,1.0,,,1.0,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
165,Holgate,DEF,2,Everton,4.8,a,1.0,4,4.3,80,2.9,16.67,14,7,2.0,2286,1,0,9,32,0,0,0,9,0,0,4,426,417.0,115.2,80,61.5,-1.0,1.0,1.0,7.0,1.0,5.0,1.0,5.0,2.0,,1.0,0.0,11.0,6.0,2.0,1.0,1.0,,2.0,,1.0,2.0,,7.0,2.0,14.0,6.0,,2.0,,0.0,,,,,,,
175,Cairney,MID,3,Fulham,5.2,a,0.1,0,0.0,27,2.7,5.19,0,0,0.0,758,1,1,1,15,0,0,0,2,0,0,2,160,170.6,278.3,124,57.3,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,4.0,2.0,3.0,9.0,2.0,2.0,1.0,,1.0
573,Olsen,GK,1,Everton,4.5,a,0.1,0,0.0,25,3.6,5.56,0,0,0.0,630,0,0,2,9,0,0,0,1,0,21,3,119,166.4,0.0,0,16.7,,,,,,,,10.0,3.0,,,,,,1.0,1.0,3.0,,,,,,,,,6.0,,,,,,1.0,,,,,,
462,Jonny,DEF,2,Wolverhampton,5.4,i,0.0,0,0.0,16,2.3,2.96,0,0,0.0,496,0,0,1,4,0,0,0,0,0,0,1,58,61.0,31.8,14,10.8,,,,,,,,,,,2.0,7.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
136,Wickham,STR,4,Crystal Palace,4.4,a,0.5,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Kongolo,DEF,2,Fulham,4.3,a,0.0,0,0.0,2,2.0,0.47,0,0,0.0,90,0,0,0,1,0,0,0,0,0,0,0,15,16.8,4.7,2,2.4,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Ramsdale,GK,1,Sheffield Utd,4.6,a,2.0,0,0.1,123,3.2,26.74,36,6,6.0,3420,0,0,5,63,0,0,0,1,0,146,12,685,1001.0,10.0,4,101.5,9.0,3.0,10.0,3.0,2.0,9.0,3.0,1.0,4.0,,1.0,2.0,13.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0
279,Aké,DEF,2,Man City,5.4,a,2.4,0,0.0,29,2.9,5.37,8,3,2.67,797,1,0,3,13,0,0,0,4,0,0,1,150,156.0,46.9,44,24.7,,,1.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,7.0,,1.0,,,,,,,,5.0,1.0,5.0,2.0,
589,Phillips,DEF,2,Liverpool,4.2,a,4.7,18,18.0,68,4.0,16.19,31,5,6.2,1455,1,1,7,11,0,0,0,2,0,0,1,325,366.0,90.5,128,58.6,6.0,13.0,2.0,10.0,,,,2.0,6.0,,6.0,2.0,6.0,2.0,,,2.0,2.0,0.0,,,,5.0,,,,,,2.0,,,2.0,,,,,,
252,Alisson,GK,1,Liverpool,6.0,a,8.3,0,0.5,140,4.2,23.33,39,6,6.5,2970,1,0,10,32,0,1,0,1,0,84,13,660,748.6,0.1,17,76.6,8.0,7.0,10.0,11.0,,3.0,3.0,3.0,6.0,,9.0,2.0,3.0,2.0,2.0,0.0,,2.0,2.0,13.0,,2.0,6.0,2.0,7.0,2.0,3.0,,1.0,8.0,2.0,2.0,2.0,,,2.0,14.0,1.0
241,Milner,MID,3,Liverpool,5.3,a,0.1,0,0.0,44,1.7,8.3,2,3,0.67,1056,0,2,4,10,0,0,0,3,0,0,2,204,196.2,241.0,108,54.7,0.0,1.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,,,,,,3.0,11.0,1.0,1.0,1.0,,1.0,1.0,1.0,
215,Casey,DEF,2,Leeds United,3.8,a,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Davis,DEF,2,Leeds United,3.8,a,1.1,0,0.0,2,1.0,0.53,0,0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,5,2.8,0.6,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
205,Costa,MID,3,Leeds United,5.0,a,2.1,0,0.0,63,2.9,12.6,3,1,3.0,1150,3,4,3,23,1,0,0,0,0,0,2,162,224.2,134.3,289,64.7,,,,,,3.0,2.0,2.0,,,1.0,1.0,2.0,8.0,6.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,-1.0,2.0,6.0,2.0,2.0,3.0,14.0,5.0
197,Ayling,DEF,2,Leeds United,4.4,a,2.7,2,1.0,100,2.6,22.73,22,6,3.67,3399,0,0,12,54,0,0,0,7,0,0,2,665,842.8,421.4,350,161.6,2.0,7.0,6.0,2.0,0.0,5.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,8.0,0.0,6.0,0.0,1.0,2.0,1.0,,1.0,6.0,6.0,-1.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,6.0,1.0,2.0,7.0,1.0,0.0
40,Trézéguet,MID,3,Aston Villa,5.2,i,0.4,0,0.0,56,2.7,10.77,0,0,0.0,1157,2,1,6,14,0,0,0,0,0,0,3,152,213.6,180.1,478,86.7,,,,,,,,2.0,14.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,2.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,
287,Torres,MID,3,Man City,7.0,a,3.6,0,0.1,95,4.0,13.57,33,5,6.6,1297,7,4,7,13,0,0,0,1,0,0,4,265,349.8,274.1,541,116.3,1.0,1.0,20.0,2.0,9.0,,,7.0,1.0,,6.0,1.0,2.0,,1.0,,,6.0,1.0,4.0,,,,8.0,3.0,,1.0,,8.0,1.0,2.0,3.0,,,5.0,1.0,1.0,
145,Ferguson,DEF,2,Crystal Palace,3.8,i,0.6,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Ziyech,MID,3,Chelsea,7.9,a,2.1,0,0.0,70,3.0,8.86,15,5,3.0,1164,2,3,10,7,0,0,0,3,0,0,8,239,270.0,462.8,359,109.0,1.0,,,10.0,3.0,1.0,3.0,1.0,1.0,,3.0,,6.0,1.0,,,,,3.0,2.0,,2.0,,,,,,1.0,2.0,3.0,11.0,14.0,1.0,1.0,,,,
583,Norris,GK,1,Burnley,4.0,a,0.1,0,0.0,3,1.5,0.75,3,2,1.5,180,0,0,0,4,0,0,0,0,0,2,0,20,4.6,10.0,0,1.5,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Walton,GK,1,B & H Albion,4.0,a,1.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Keane,DEF,2,Everton,5.0,a,6.3,7,5.1,127,3.6,25.4,21,5,4.2,2989,3,1,11,43,0,0,0,4,0,0,13,649,797.2,87.5,239,112.4,0.0,7.0,2.0,12.0,,,1.0,5.0,2.0,,1.0,1.0,17.0,7.0,1.0,3.0,1.0,0.0,2.0,,11.0,,,8.0,2.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,7.0,6.0
527,Macey,GK,1,Arsenal,4.0,u,0.9,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Bernardo Silva,MID,3,Man City,7.4,a,1.1,0,0.0,94,3.6,12.7,3,2,1.5,2063,2,7,11,18,0,0,0,5,0,0,9,413,399.6,476.2,463,134.1,,1.0,2.0,,,,11.0,6.0,,,3.0,2.0,2.0,2.0,15.0,5.0,6.0,3.0,4.0,10.0,3.0,1.0,,3.0,3.0,,,,,2.0,1.0,3.0,2.0,3.0,1.0,,,
283,Zinchenko,DEF,2,Man City,5.5,a,0.6,0,0.0,69,3.5,12.55,9,4,2.25,1473,0,0,8,14,0,0,0,0,0,0,5,353,262.2,289.9,108,66.1,6.0,1.0,,1.0,1.0,,2.0,2.0,,,,2.0,2.0,8.0,6.0,2.0,1.0,6.0,6.0,12.0,8.0,2.0,,,,,,,,,,,1.0,,,,,
485,Hendrick,MID,3,Newcastle United,4.5,a,1.2,0,0.0,52,2.4,11.56,2,2,1.0,1418,2,1,3,24,0,0,0,1,1,0,3,177,211.4,99.0,95,40.3,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,-2.0,2.0,2.0,2.0,3.0,2.0,,,,,7.0,,,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0
580,Verrips,GK,1,Sheffield Utd,4.0,u,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Reguilón,DEF,2,Tottenham,5.5,a,4.1,8,6.3,89,3.3,16.18,15,5,3.0,2244,0,6,8,31,1,0,0,5,0,0,4,413,361.2,309.4,253,92.5,1.0,2.0,6.0,0.0,6.0,,6.0,1.0,1.0,1.0,0.0,2.0,10.0,0.0,,,,,,2.0,8.0,,,6.0,1.0,1.0,2.0,6.0,5.0,6.0,6.0,4.0,,4.0,2.0,,,
625,Lewis,GK,1,Southampton,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Rodon,DEF,2,Tottenham,4.9,a,0.1,0,0.0,27,2.2,5.51,1,1,1.0,732,0,0,2,12,0,0,0,0,0,0,3,169,166.2,3.6,6,17.7,1.0,,,,,,1.0,1.0,2.0,8.0,,,,,,,,2.0,1.0,2.0,,,,,,,,1.0,6.0,1.0,,,1.0,,,,,
445,Bowen,MID,3,West Ham,5.8,a,2.5,0,0.2,141,3.7,24.31,14,6,2.33,2556,8,6,9,33,0,0,0,0,0,0,8,434,530.8,493.5,812,183.8,6.0,1.0,3.0,1.0,1.0,2.0,5.0,12.0,6.0,8.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,10.0,,3.0,1.0,1.0,2.0,2.0,5.0,2.0,13.0,3.0,3.0,2.0,2.0,2.0,8.0,15.0,2.0,2.0
464,Dendoncker,MID,3,Wolverhampton,4.6,a,0.6,0,0.0,77,2.3,16.74,8,6,1.33,2498,1,2,11,33,1,0,0,4,0,0,2,330,386.4,261.4,343,99.2,0.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,9.0,,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,,,,,1.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,3.0,6.0,,1.0,3.0
141,Zaha,MID,3,Crystal Palace,7.1,a,9.9,11,11.2,136,4.5,19.15,23,7,3.29,2612,11,4,6,52,0,0,0,6,0,0,11,362,567.4,428.2,980,197.5,2.0,2.0,6.0,4.0,2.0,7.0,,2.0,2.0,,6.0,1.0,,,,,1.0,2.0,7.0,,3.0,3.0,7.0,1.0,2.0,2.0,2.0,18.0,,,5.0,1.0,13.0,9.0,2.0,1.0,15.0,8.0
647,Sanson,MID,3,Aston Villa,5.5,a,0.0,0,0.0,10,1.1,1.82,0,0,0.0,288,0,0,1,4,0,0,0,3,0,0,0,29,25.8,28.8,10,6.2,,,,,,,,,2.0,2.0,0.0,2.0,2.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
688,Rak-Sakyi,MID,3,Crystal Palace,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Peacock-Farrell,GK,1,Burnley,4.0,a,1.1,0,0.2,3,0.8,0.75,0,1,0.0,360,0,0,0,14,0,0,0,0,0,10,0,49,82.6,0.0,0,8.2,,,0.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
675,Hannam,DEF,2,Crystal Palace,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Praet,MID,3,Leicester City,5.2,a,0.1,0,0.0,37,2.5,7.12,0,0,0.0,714,1,2,3,11,0,0,0,0,0,0,1,129,119.2,132.1,120,36.9,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,,2.0,8.0,6.0
458,Boly,DEF,2,Wolverhampton,5.4,a,1.1,0,0.0,68,3.2,12.59,2,3,0.67,1879,1,1,6,29,0,0,0,2,0,0,4,364,414.0,46.1,182,64.2,0.0,2.0,,,,0.0,6.0,,,,2.0,,,,,,2.0,2.0,6.0,12.0,,,,,,2.0,,0.0,1.0,2.0,2.0,6.0,2.0,6.0,8.0,0.0,1.0,6.0
139,van Aanholt,DEF,2,Crystal Palace,5.4,a,0.4,0,0.0,54,2.5,10.0,2,2,1.0,1775,0,2,4,36,0,0,0,2,0,0,5,313,296.6,195.2,198,68.9,1.0,,,,,1.0,,0.0,2.0,,5.0,0.0,14.0,,1.0,1.0,2.0,9.0,,,,,,1.0,-1.0,2.0,2.0,5.0,1.0,2.0,5.0,0.0,1.0,,,,,
689,Azeez,MID,3,Arsenal,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Pereira,DEF,2,Leicester City,5.9,a,0.6,0,0.0,27,1.8,4.58,1,3,0.33,954,0,1,2,19,0,0,0,3,0,0,0,152,183.4,162.4,144,48.9,0.0,0.0,,1.0,,,,3.0,1.0,,1.0,2.0,2.0,2.0,2.0,6.0,6.0,0.0,,1.0,,,,,,,,,,,,,,,,,,
359,Mousset,STR,4,Sheffield Utd,5.8,a,0.1,0,0.0,13,1.2,2.24,1,1,1.0,287,0,0,0,10,0,0,0,0,0,0,0,14,14.2,35.0,53,9.7,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,
80,Mac Allister,MID,3,B & H Albion,5.3,a,0.0,0,0.0,48,2.3,9.06,6,4,1.5,1108,1,1,5,14,0,0,0,1,0,0,3,148,169.8,207.3,235,61.1,2.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,,2.0,1.0,2.0,3.0,2.0,,3.0,2.0,6.0,2.0,,2.0,,,,1.0,,,,,1.0,1.0,9.0,,,,
62,Dunk,DEF,2,B & H Albion,4.8,a,5.9,3,2.4,130,3.9,27.08,14,4,3.5,2932,5,0,11,40,1,0,0,5,2,0,17,626,696.4,135.5,442,127.6,1.0,,,3.0,8.0,2.0,6.0,8.0,1.0,6.0,10.0,1.0,2.0,1.0,7.0,9.0,8.0,6.0,6.0,8.0,2.0,7.0,1.0,9.0,1.0,6.0,1.0,0.0,3.0,2.0,,,,-1.0,0.0,-2.0,7.0,1.0
628,Moder,MID,3,B & H Albion,5.0,a,0.0,0,0.0,21,1.8,4.2,10,6,1.67,643,0,0,2,10,0,0,0,0,0,0,0,59,54.6,58.6,135,24.8,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
161,Gbamin,MID,3,Everton,5.0,a,0.0,0,0.0,1,1.0,0.2,0,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,1,3.8,0.9,0,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Mina,DEF,2,Everton,5.5,a,1.7,0,0.0,79,3.3,14.36,15,3,5.0,1936,2,0,6,22,0,0,0,2,0,0,7,399,496.2,23.5,200,72.3,,7.0,,7.0,,1.0,,1.0,1.0,,,,,,1.0,,2.0,1.0,2.0,,2.0,2.0,,7.0,11.0,6.0,6.0,2.0,,1.0,,0.0,1.0,1.0,8.0,2.0,1.0,6.0
562,Aina,DEF,2,Fulham,4.3,a,2.0,0,0.8,102,3.3,23.72,1,2,0.5,2664,2,1,8,36,0,0,0,3,0,0,8,477,483.6,248.8,144,87.7,,,1.0,,0.0,,2.0,6.0,1.0,1.0,1.0,6.0,3.0,8.0,20.0,,0.0,1.0,6.0,2.0,2.0,,,6.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,15.0,1.0,2.0,2.0,,,
200,Dallas,DEF,2,Leeds United,5.5,a,33.1,59,63.7,171,4.5,31.09,29,6,4.83,3410,8,3,12,53,0,0,0,7,0,0,15,726,757.6,454.4,527,174.3,2.0,5.0,6.0,9.0,1.0,6.0,1.0,17.0,2.0,2.0,6.0,1.0,2.0,17.0,-1.0,12.0,1.0,7.0,2.0,2.0,,1.0,12.0,6.0,5.0,7.0,1.0,1.0,8.0,5.0,0.0,6.0,6.0,2.0,1.0,6.0,1.0,3.0
680,Broadhead,MID,3,Everton,4.5,a,0.0,0,0.0,1,1.0,0.22,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
