"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"775","204814","Brereton Díaz","MID","3","Sheffield Utd","5","a","0.2","0","0","62","4.4","12.40","24","7","3.43","1105","6","1","0","37","0","0","0","3","0","0","5","173","312.2","124.0","422","85.3","2","2","8","2","9","1","1","2","18","","1","","","","","2","7","7","","","","","","","","","","","","","","","","","","","",""
"608","179458","Bruun Larsen","MID","3","Burnley","4.8","a","0.1","0","0","82","2.6","17.08","21","6","3.50","1235","6","0","3","23","0","0","0","1","0","0","7","237","333.8","412.7","448","118.9","1","7","2","3","6","2","2","10","1","11","1","2","","1","1","1","","1","","1","1","2","","2","8","","1","1","1","1","1","7","1","","1","1","","1"
"21","437742","Sambi","MID","3","Luton Town","4.9","a","0","0","0","47","2.8","9.59","19","5","3.80","1304","1","3","2","31","0","0","0","4","0","0","4","231","290.0","154.9","56","49.9","1","9","6","1","2","","","","","","","","","3","2","1","5","2","2","6","3","","1","","","","","","","","","","1","2","","","",""
"329","168035","Onyedinma","MID","3","Luton Town","5","a","0","0","0","11","1.4","2.20","8","5","1.60","403","0","0","0","14","0","0","0","1","0","0","0","19","36.2","32.8","71","14.1","","2","2","1","1","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"586","222677","Chong","MID","3","Luton Town","4.4","a","0.2","0","0","78","2.4","17.73","11","6","1.83","1972","4","2","0","51","0","0","0","4","0","0","3","222","303.4","206.3","310","81.6","2","2","1","2","2","2","2","1","9","2","10","7","","10","1","","1","1","1","","","","1","1","1","1","1","6","1","2","1","0","","1","2","2","","2"
"421","180135","Longstaff","MID","3","Newcastle United","4.8","a","0.4","0","0","110","3.1","22.92","27","7","3.86","2742","6","3","10","50","0","0","0","7","0","0","3","418","549.8","357.1","479","138.8","2","11","8","2","1","3","2","2","2","","2","3","2","2","2","13","2","2","4","2","2","3","1","","","","2","2","1","7","1","3","11","3","4","1","1","1"
"364","155405","Phillips","MID","3","West Ham","4.7","a","0","0","0","10","0.8","2.13","1","1","1.00","394","0","0","0","13","0","0","0","1","1","0","0","27","35.6","23.3","31","9.1","","","","","1","","","","1","","1","1","","-1","0","1","2","","","","","","","","","","","1","","","","1","1","","1","","",""
"664","101178","Ward-Prowse","MID","3","West Ham","5.7","a","5.3","0","0","146","3.9","25.61","16","6","2.67","3000","7","7","5","65","0","0","0","4","0","0","19","708","831.0","1023.5","324","217.5","2","8","1","1","2","2","10","2","2","1","1","5","2","2","2","2","10","9","3","6","3","3","2","8","1","2","11","2","2","2","2","4","2","7","7","6","9",""
"557","184754","Hee Chan","MID","3","Wolverhampton","5.4","a","1.8","0","0","125","4.3","23.15","20","7","2.86","2116","12","3","3","37","0","0","0","6","0","0","10","334","534.2","259.9","614","140.7","2","2","7","6","2","1","","","","","","","3","2","","","","","6","14","2","2","2","10","1","7","2","5","7","4","10","8","1","6","6","1","5","1"
"860","499721","Moore","MID","3","Tottenham","4.5","a","0","0","0","2","1","0.44","2","2","1.00","3","0","0","0","0","0","0","0","0","0","0","0","4","1.0","0.5","0","0.1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"613","503714","Ugochukwu","MID","3","Chelsea","4.4","a","0.1","0","0","13","1.1","2.95","2","2","1.00","296","0","0","1","6","0","0","0","2","0","0","0","62","60.8","44.4","4","10.9","1","1","","","","","","","","","","","","","","","","","","","1","","","","","1","1","0","1","","","1","1","3","","1","","1"
"791","505187","Casadei","MID","3","Chelsea","4.5","a","0","0","0","11","1","2.44","7","7","1.00","71","0","0","0","3","0","0","0","0","0","0","0","38","19.8","27.4","2","5.1","1","1","1","2","1","1","1","","","","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","",""
"371","493250","Amad","MID","3","Man United","4.4","a","0.1","0","0","23","2.6","5.23","21","7","3.00","385","1","1","1","6","0","0","0","1","0","0","3","68","117.0","123.8","114","35.2","3","14","1","1","1","1","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","",""
"862","563934","Hall","MID","3","Tottenham","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"672","245414","Zaniolo","MID","3","Aston Villa","5.4","i","0","0","0","34","1.4","6.30","4","2","2.00","824","2","0","2","13","0","0","0","7","0","0","0","36","146.8","120.1","357","61.9","","1","","","","3","1","2","1","5","1","0","1","","1","","0","1","","1","5","1","","","0","","","1","0","2","1","1","3","0","1","1","",""
"865","537403","Young","MID","3","Aston Villa","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"864","628204","Konak","MID","3","Brentford","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660","550839","Odobert","MID","3","Burnley","5","a","0.1","0","0","82","2.8","16.40","14","6","2.33","2095","3","4","2","48","0","0","0","3","0","0","3","303","330.0","435.4","441","120.6","2","2","2","1","5","2","2","2","2","5","2","2","2","2","2","5","2","3","2","2","14","2","6","1","","","1","1","","1","6","1","","","","","",""
"678","248875","Doku","MID","3","Man City","6.4","a","1.9","0","0","98","3.4","15.31","29","7","4.14","1585","3","10","1","19","0","0","0","3","0","0","13","391","524.2","640.1","875","203.9","5","5","1","1","1","16","","6","1","","1","1","1","3","3","1","1","2","","","","","","","1","5","0","22","1","6","1","1","1","9","2","","",""
"552","449988","Fábio Silva","STR","4","Wolverhampton","5.2","u","0.2","0","0","8","1","1.54","0","0","0.00","259","0","0","1","8","0","0","0","2","0","0","0","7","25.2","51.6","93","16.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","1","0","","1","2","2","1","1"
"61","213345","Wesley","STR","4","Aston Villa","5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"100","434662","Dervişoğlu","STR","4","Brentford","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"149","450434","Undav","STR","4","B & H Albion","5.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"594","492831","Amdouni","STR","4","Burnley","5.1","a","0.2","0","0","85","2.5","16.67","12","5","2.40","1953","5","1","5","41","0","0","0","2","0","0","11","243","372.8","246.5","509","112.4","2","1","1","7","1","","1","","1","0","","1","1","1","2","2","1","9","7","2","2","2","2","2","11","2","2","2","1","2","","2","2","8","1","2","","2"
"183","120202","Weghorst","STR","4","Burnley","5.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193","440323","Broja","STR","4","Fulham","4.9","a","0.2","0","0","35","1.7","7.14","3","3","1.00","529","1","2","3","9","0","0","0","0","0","0","0","72","75.6","70.3","152","29.0","","1","","1","","1","1","","","","4","1","","","1","1","","2","2","1","1","1","2","1","1","1","4","","","","1","6","1","","","","",""
"237","450541","Plange","STR","4","Crystal Palace","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258","115382","Maupay","STR","4","Brentford","4.9","a","0.9","0","0","76","2.5","15.51","2","3","0.67","1417","6","3","4","37","0","0","0","8","0","0","6","248","325.8","242.5","568","112.6","0","","","","1","1","1","","0","1","1","1","6","3","2","6","6","6","1","5","","0","2","2","8","1","1","8","3","5","0","1","","1","","","1","2"
"188","54694","Aubameyang","STR","4","Chelsea","6.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"336","242500","Taylor","STR","4","Luton Town","4.5","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399","472464","Shoretire","STR","4","Man United","4.4","a","0.2","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"745","490150","Ndiweni","STR","4","Newcastle United","4.4","u","0","0","0","1","1","0.23","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.2","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"486","440993","Ndiaye","STR","4","Sheffield Utd","5.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"804","168636","Enes Ünal","STR","4","Bournemouth","5","a","0","0","0","40","2.5","8.00","21","7","3.00","317","2","4","1","9","0","0","0","1","0","0","3","99","142.4","58.7","242","43.7","5","1","1","12","1","1","1","1","1","","12","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"500","78830","Kane","STR","4","Tottenham","12.5","u","0.6","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"541","195899","Scamacca","STR","4","West Ham","6","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"558","102057","Raúl","STR","4","Fulham","5","a","0.6","0","0","72","3","14.40","14","2","7.00","1390","7","0","4","29","0","0","0","3","1","0","13","237","335.6","185.7","440","95.1","13","","1","","","","1","","1","1","","","","","","","1","2","7","","","-2","9","13","2","2","8","0","1","1","","1","2","2","2","1","2","1"
"390","148225","Martial","STR","4","Man United","6.4","d","0.3","0","0","25","1.9","3.91","0","0","0.00","439","1","1","1","6","0","0","0","0","0","0","2","73","67.2","85.0","97","24.5","","","","","","","","","","","","","","","","","","","","","","","1","","2","11","1","1","1","1","1","1","","1","2","1","1",""
"127","233425","Connolly","STR","4","B & H Albion","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"658","461382","Gordon","STR","4","Crystal Palace","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"641","536908","Veliz","STR","4","Tottenham","5.4","u","0.1","0","0","11","1.4","2.04","0","0","0.00","45","1","0","0","2","0","0","0","1","0","0","0","40","35.2","0.9","29","6.5","","","","","","","","","","","","","","","","","","","1","5","","1","","1","","1","","","","1","1","0","","","","","",""
"649","461416","Cannon","STR","4","Everton","4.5","u","0","0","0","1","1","0.22","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"651","490146","Stansfield","STR","4","Fulham","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44","476344","Duran","STR","4","Aston Villa","5","a","0.2","0","0","50","2.2","10.00","17","5","3.40","461","5","1","0","12","0","0","0","5","0","0","7","162","190.2","55.3","165","40.2","2","12","1","1","1","","1","7","0","1","","","","","","","","1","4","1","1","0","","1","0","1","","","","","","0","1","5","1","1","7",""
"207","66749","Lukaku","STR","4","Chelsea","6.8","u","0.3","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"836","589507","Chiwome","STR","4","Wolverhampton","4.5","i","0","0","0","5","1.7","1.11","0","0","0.00","173","0","0","0","4","0","0","0","0","0","0","0","12","7.8","1.2","13","2.2","","","","","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327","174595","Muskwe","STR","4","Luton Town","4.5","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"654","532377","Marsh","STR","4","Sheffield Utd","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"535","84939","Ings","STR","4","West Ham","5.5","a","0.6","0","0","36","1.8","6.55","6","5","1.20","389","1","2","0","10","0","0","0","1","0","0","4","105","82.4","64.4","125","27.1","1","1","1","","1","2","","","1","","7","","","1","","","1","10","","","","1","","","","2","","0","1","1","","","1","1","1","1","","1"
"717","517996","Stutter","STR","4","Chelsea","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"722","513588","Donley","STR","4","Tottenham","4.5","a","0.1","0","0","2","0.7","0.44","0","0","0.00","3","0","0","0","1","0","0","0","1","0","0","0","3","3.0","0.0","0","0.3","","","","","","","","","","","","","","","","","0","","","","","","1","","1","","","","","","","","","","","","",""
"477","195473","Brewster","STR","4","Sheffield Utd","4.9","a","0","0","0","11","0.8","2.24","2","2","1.00","338","0","0","0","8","0","0","0","0","1","0","0","14","21.0","28.3","85","13.3","1","1","","","","","","","","","","","2","1","1","","","-2","1","1","","","","","","","","1","1","1","1","1","","","","","",""
"748","515504","Hugill","STR","4","Man United","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
